,movieId,title,ratingsCount,averageRating
580,711,Flipper (1996),10,3.05
581,714,Dead Man (1995),15,3.9666667
582,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",3,3.6666667
583,718,"Visitors, The (Visiteurs, Les) (1993)",4,4.125
584,719,Multiplicity (1996),35,2.8428571
585,720,Wallace & Gromit: The Best of Aardman Animation (1996),27,4.0925927
586,722,"Haunted World of Edward D. Wood Jr., The (1996)",1,4.0
587,724,"Craft, The (1996)",31,3.032258
588,725,"Great White Hype, The (1996)",5,2.5
589,726,Last Dance (1996),1,3.0
590,728,Cold Comfort Farm (1995),10,3.5
591,731,Heaven's Prisoners (1996),3,3.3333333
592,733,"Rock, The (1996)",121,3.6404958
593,735,Cemetery Man (Dellamorte Dellamore) (1994),7,3.9285715
594,736,Twister (1996),123,3.3211381
595,737,Barb Wire (1996),20,2.65
596,741,Ghost in the Shell (Kôkaku kidôtai) (1995),27,4.148148
597,742,Thinner (1996),11,2.8181818
598,743,Spy Hard (1996),29,2.5172415
599,745,Wallace & Gromit: A Close Shave (1995),48,3.8958333
600,747,"Stupids, The (1996)",3,3.3333333
601,748,"Arrival, The (1996)",22,3.1136363
602,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),97,4.268041
603,757,Ashes of Time (Dung che sai duk) (1994),1,4.0
604,759,Maya Lin: A Strong Clear Vision (1994),2,3.5
605,760,Stalingrad (1993),2,4.25
606,761,"Phantom, The (1996)",19,2.7894738
607,762,Striptease (1996),41,2.4146342
608,764,Heavy (1995),2,3.5
609,765,Jack (1996),19,3.1578948
610,766,I Shot Andy Warhol (1996),4,3.5
611,773,Touki Bouki (1973),1,3.5
612,775,Spirits of the Dead (1968),1,3.0
613,778,Trainspotting (1996),102,4.0392156
614,779,'Til There Was You (1997),2,4.0
615,780,Independence Day (a.k.a. ID4) (1996),202,3.4455445
616,781,Stealing Beauty (1996),7,3.5
617,782,"Fan, The (1996)",8,3.0
618,783,"Hunchback of Notre Dame, The (1996)",47,3.3297873
619,784,"Cable Guy, The (1996)",54,2.8055556
620,785,Kingpin (1996),42,3.3690476
621,786,Eraser (1996),64,3.109375
622,788,"Nutty Professor, The (1996)",82,2.7317073
623,790,"Unforgettable Summer, An (Un été inoubliable) (1994)",1,2.0
624,791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",1,4.0
625,795,Somebody to Love (1994),2,3.5
626,798,Daylight (1996),12,2.7083333
627,799,"Frighteners, The (1996)",23,3.4565217
628,800,Lone Star (1996),19,4.1578946
629,801,Harriet the Spy (1996),11,3.1363637
630,802,Phenomenon (1996),46,3.3369565
631,803,Walking and Talking (1996),1,4.0
632,804,She's the One (1996),8,3.25
633,805,"Time to Kill, A (1996)",35,3.6571429
634,806,American Buffalo (1996),1,1.5
635,808,Alaska (1996),2,3.5
636,809,Fled (1996),9,2.3333333
637,810,Kazaam (1996),12,2.25
638,813,Larger Than Life (1996),5,2.8
639,818,"Very Brady Sequel, A (1996)",10,3.25
640,823,"Collector, The (La collectionneuse) (1967)",1,3.5
641,824,Kaspar Hauser (1993),1,4.0
642,828,"Adventures of Pinocchio, The (1996)",6,3.3333333
643,829,Joe's Apartment (1996),9,2.6666667
644,830,"First Wives Club, The (1996)",21,3.0714285
645,832,Ransom (1996),37,3.337838
646,833,High School High (1996),6,2.0
647,835,Foxfire (1996),3,3.6666667
648,836,Chain Reaction (1996),17,2.8823528
649,837,Matilda (1996),33,3.2727273
650,838,Emma (1996),31,3.903226
651,26958,Emma (1996),31,3.903226
652,839,"Crow: City of Angels, The (1996)",15,2.8333333
653,840,House Arrest (1996),4,3.375
654,841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",2,3.0
655,842,Tales from the Crypt Presents: Bordello of Blood (1996),12,2.5416667
656,848,"Spitfire Grill, The (1996)",7,3.2857144
657,849,Escape from L.A. (1996),44,2.9204545
658,851,Basquiat (1996),6,2.8333333
659,852,Tin Cup (1996),43,3.1744187
660,858,"Godfather, The (1972)",192,4.2890625
661,861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),9,3.8333333
662,866,Bound (1996),23,4.0
663,867,Carpool (1996),2,1.75
664,869,Kansas City (1996),3,3.6666667
665,870,Gone Fishin' (1997),2,1.0
666,875,Nothing to Lose (1994),1,3.5
667,876,Supercop 2 (Project S) (Chao ji ji hua) (1993),1,5.0
668,879,"Relic, The (1997)",4,3.0
669,880,"Island of Dr. Moreau, The (1996)",27,2.7407408
670,881,First Kid (1996),5,2.1
671,882,"Trigger Effect, The (1996)",1,2.0
672,885,Bogus (1996),2,2.5
673,886,Bulletproof (1996),6,2.6666667
674,888,Land Before Time III: The Time of the Great Giving (1995),3,2.1666667
675,889,1-900 (06) (1994),1,4.0
676,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),5,3.8
677,892,Twelfth Night (1996),13,3.5384614
678,893,Mother Night (1996),3,3.6666667
679,896,Wild Reeds (Les roseaux sauvages) (1994),2,2.5
680,897,For Whom the Bell Tolls (1943),2,3.75
681,898,"Philadelphia Story, The (1940)",29,4.3103447
682,899,Singin' in the Rain (1952),47,4.074468
683,900,"American in Paris, An (1951)",12,3.7083333
684,901,Funny Face (1957),7,3.0
685,902,Breakfast at Tiffany's (1961),36,3.8472223
686,903,Vertigo (1958),60,4.025
687,904,Rear Window (1954),84,4.2619047
688,905,It Happened One Night (1934),14,4.321429
689,906,Gaslight (1944),7,4.142857
690,907,"Gay Divorcee, The (1934)",2,3.5
691,908,North by Northwest (1959),57,4.1842103
692,909,"Apartment, The (1960)",27,3.9629629
693,910,Some Like It Hot (1959),50,4.01
694,911,Charade (1963),13,3.8076923
695,912,Casablanca (1942),100,4.24
696,913,"Maltese Falcon, The (1941)",44,4.1704545
697,914,My Fair Lady (1964),35,4.042857
698,915,Sabrina (1954),30,3.7666667
699,916,Roman Holiday (1953),26,4.0576925
700,917,"Little Princess, The (1939)",2,3.5
701,918,Meet Me in St. Louis (1944),10,4.1
702,919,"Wizard of Oz, The (1939)",92,3.8804348
703,920,Gone with the Wind (1939),45,3.6444445
704,921,My Favorite Year (1982),9,3.3888888
705,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),27,4.3333335
706,923,Citizen Kane (1941),69,4.0434785
707,924,2001: A Space Odyssey (1968),109,3.8944955
708,926,All About Eve (1950),24,4.2291665
709,927,"Women, The (1939)",3,4.0
710,928,Rebecca (1940),18,4.1666665
711,929,Foreign Correspondent (1940),1,3.5
712,930,Notorious (1946),20,4.25
713,931,Spellbound (1945),9,3.8333333
714,932,"Affair to Remember, An (1957)",8,3.9375
715,933,To Catch a Thief (1955),23,4.2173915
716,934,Father of the Bride (1950),12,3.25
717,935,"Band Wagon, The (1953)",3,3.8333333
718,936,Ninotchka (1939),6,4.0
719,937,Love in the Afternoon (1957),2,3.5
720,938,Gigi (1958),6,3.25
721,940,"Adventures of Robin Hood, The (1938)",8,4.0
722,941,"Mark of Zorro, The (1940)",2,3.75
723,942,Laura (1944),6,4.3333335
724,943,"Ghost and Mrs. Muir, The (1947)",7,3.9285715
725,944,Lost Horizon (1937),3,4.0
726,945,Top Hat (1935),7,4.071429
727,946,To Be or Not to Be (1942),3,2.5
728,947,My Man Godfrey (1936),4,3.75
729,948,Giant (1956),6,3.9166667
730,949,East of Eden (1955),6,3.9166667
731,950,"Thin Man, The (1934)",7,3.857143
732,951,His Girl Friday (1940),14,4.392857
733,952,Around the World in 80 Days (1956),12,3.625
734,953,It's a Wonderful Life (1946),58,4.034483
735,954,Mr. Smith Goes to Washington (1939),18,4.0833335
736,955,Bringing Up Baby (1938),18,3.8611112
737,956,Penny Serenade (1941),1,4.0
738,959,Of Human Bondage (1934),1,3.5
739,961,Little Lord Fauntleroy (1936),1,4.0
740,963,"Inspector General, The (1949)",1,3.0
741,965,"39 Steps, The (1935)",11,4.0454545
742,968,Night of the Living Dead (1968),28,3.75
743,969,"African Queen, The (1951)",34,3.9705882
744,970,Beat the Devil (1953),1,3.5
745,971,Cat on a Hot Tin Roof (1958),10,4.1
746,973,Meet John Doe (1941),5,3.9
747,976,"Farewell to Arms, A (1932)",1,3.0
748,979,Nothing Personal (1995),1,3.0
749,981,Dangerous Ground (1997),2,3.0
750,982,Picnic (1955),1,3.0
751,984,"Pompatus of Love, The (1996)",2,3.5
752,986,Fly Away Home (1996),13,3.5384614
753,987,Bliss (1997),1,3.0
754,988,Grace of My Heart (1996),2,3.0
755,990,Maximum Risk (1996),5,2.9
756,991,Michael Collins (1996),11,3.3181818
757,993,Infinity (1996),1,3.0
758,994,Big Night (1996),11,4.181818
759,996,Last Man Standing (1996),13,2.5
760,998,Set It Off (1996),3,3.0
761,999,2 Days in the Valley (1996),12,3.0416667
762,1003,Extreme Measures (1996),3,2.5
763,1004,"Glimmer Man, The (1996)",6,3.0
764,1005,D3: The Mighty Ducks (1996),8,2.1875
765,1006,"Chamber, The (1996)",5,3.5
766,1007,"Apple Dumpling Gang, The (1975)",10,2.6
767,1008,"Davy Crockett, King of the Wild Frontier (1955)",1,3.0
768,1009,Escape to Witch Mountain (1975),9,3.0555556
769,1010,"Love Bug, The (1969)",9,3.0555556
770,1011,Herbie Rides Again (1974),8,2.9375
771,1012,Old Yeller (1957),9,3.4444444
772,1013,"Parent Trap, The (1961)",12,3.2083333
773,1014,Pollyanna (1960),5,2.9
774,1015,Homeward Bound: The Incredible Journey (1993),20,2.95
775,1016,"Shaggy Dog, The (1959)",5,2.9
776,1017,Swiss Family Robinson (1960),10,3.5
777,1018,That Darn Cat! (1965),6,2.4166667
778,1019,"20,000 Leagues Under the Sea (1954)",17,3.4705882
779,1020,Cool Runnings (1993),37,3.0810812
780,1021,Angels in the Outfield (1994),27,2.3333333
781,1022,Cinderella (1950),42,3.4880953
782,1023,Winnie the Pooh and the Blustery Day (1968),13,3.6153846
783,1024,"Three Caballeros, The (1945)",6,3.6666667
784,1025,"Sword in the Stone, The (1963)",25,3.58
785,1027,Robin Hood: Prince of Thieves (1991),28,3.017857
786,1028,Mary Poppins (1964),71,3.8873239
787,1029,Dumbo (1941),35,3.3857143
788,1030,Pete's Dragon (1977),15,2.7666667
789,1031,Bedknobs and Broomsticks (1971),24,3.4791667
790,1032,Alice in Wonderland (1951),40,3.375
791,1033,"Fox and the Hound, The (1981)",20,3.575
792,1034,Freeway (1996),5,3.1
793,1035,"Sound of Music, The (1965)",64,3.9375
794,1036,Die Hard (1988),145,3.862069
795,1037,"Lawnmower Man, The (1992)",24,2.7708333
796,1040,"Secret Agent, The (1996)",1,3.0
797,1041,Secrets & Lies (1996),11,4.590909
798,1042,That Thing You Do! (1996),42,3.2738094
799,1043,To Gillian on Her 37th Birthday (1996),5,2.4
800,1046,Beautiful Thing (1996),4,4.5
801,1047,"Long Kiss Goodnight, The (1996)",33,3.3181818
802,1049,"Ghost and the Darkness, The (1996)",21,3.4761906
803,1050,Looking for Richard (1996),5,3.9
804,1051,Trees Lounge (1996),3,4.0
805,1053,Normal Life (1996),1,3.0
806,1054,Get on the Bus (1996),1,2.0
807,1055,Shadow Conspiracy (1997),2,1.5
808,1056,Jude (1996),7,3.0714285
809,1057,Everyone Says I Love You (1996),15,3.4666667
810,1059,William Shakespeare's Romeo + Juliet (1996),36,3.7222223
811,1060,Swingers (1996),36,3.6944444
812,1061,Sleepers (1996),29,3.6724138
813,1064,Aladdin and the King of Thieves (1996),13,3.1538463
814,1066,Shall We Dance (1937),4,4.5
815,1068,Crossfire (1947),1,3.5
816,1073,Willy Wonka & the Chocolate Factory (1971),119,3.8739495
817,1077,Sleeper (1973),28,3.75
818,1078,Bananas (1971),11,3.409091
819,1079,"Fish Called Wanda, A (1988)",71,3.9225352
820,1080,Monty Python's Life of Brian (1979),89,3.9269662
821,1081,Victor/Victoria (1982),12,3.5416667
822,1082,"Candidate, The (1972)",6,3.5833333
823,1083,"Great Race, The (1965)",6,3.3333333
824,1084,Bonnie and Clyde (1967),35,4.071429
825,1085,"Old Man and the Sea, The (1958)",2,3.5
826,1086,Dial M for Murder (1954),25,4.1
827,1088,Dirty Dancing (1987),42,3.3690476
828,1089,Reservoir Dogs (1992),131,4.20229
829,1090,Platoon (1986),63,3.984127
830,1091,Weekend at Bernie's (1989),21,2.547619
831,1092,Basic Instinct (1992),47,3.1914895
832,1093,"Doors, The (1991)",37,3.4054055
833,1094,"Crying Game, The (1992)",42,3.4404762
834,1095,Glengarry Glen Ross (1992),15,3.6666667
835,1096,Sophie's Choice (1982),10,4.05
836,1097,E.T. the Extra-Terrestrial (1982),122,3.7663934
837,1099,"Christmas Carol, A (1938)",4,3.375
838,1100,Days of Thunder (1990),19,2.7105262
839,1101,Top Gun (1986),83,3.301205
840,1103,Rebel Without a Cause (1955),15,4.1
841,1104,"Streetcar Named Desire, A (1951)",20,4.475
842,1105,Children of the Corn IV: The Gathering (1996),3,4.6666665
843,1107,Loser (1991),2,2.0
844,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),4,4.125
845,1112,Palookaville (1996),2,4.5
846,1114,"Funeral, The (1996)",1,3.0
847,1116,"Single Girl, A (Fille seule, La) (1995)",1,4.0
848,1117,"Eighth Day, The (Huitième jour, Le) (1996)",1,3.5
849,1119,Drunks (1995),1,3.0
850,1120,"People vs. Larry Flynt, The (1996)",27,3.5370371
851,1121,Glory Daze (1995),1,4.0
852,1123,"Perfect Candidate, A (1996)",2,4.25
853,1124,On Golden Pond (1981),13,3.6538463
854,1125,"Return of the Pink Panther, The (1975)",24,3.6875
855,1126,Drop Dead Fred (1991),6,2.8333333
856,1127,"Abyss, The (1989)",62,3.4758065
857,1128,"Fog, The (1980)",5,2.5
858,1129,Escape from New York (1981),39,3.4487178
859,1130,"Howling, The (1980)",5,2.9
860,1131,Jean de Florette (1986),11,4.090909
861,1132,Manon of the Spring (Manon des sources) (1986),8,4.0625
862,1135,Private Benjamin (1980),13,3.1153846
863,1136,Monty Python and the Holy Grail (1975),136,4.1617646
864,1137,Hustler White (1996),1,4.0
865,1140,Entertaining Angels: The Dorothy Day Story (1996),1,5.0
866,1144,"Line King: The Al Hirschfeld Story, The (1996)",1,4.0
867,1147,When We Were Kings (1996),10,3.9
868,1148,Wallace & Gromit: The Wrong Trousers (1993),56,4.035714
869,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",3,4.3333335
870,1151,Lesson Faust (1994),2,5.0
871,1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",1,3.5
872,1161,"Tin Drum, The (Blechtrommel, Die) (1979)",3,3.6666667
873,1162,"Ruling Class, The (1972)",1,3.0
874,1163,Mina Tannenbaum (1994),1,1.0
875,1167,Dear God (1996),2,3.5
876,1170,Best of the Best 3: No Turning Back (1995),2,2.5
877,1171,Bob Roberts (1992),17,3.3529413
878,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),34,4.1617646
879,1173,"Cook the Thief His Wife & Her Lover, The (1989)",11,3.1363637
880,1175,Delicatessen (1991),21,3.8333333
881,1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",3,4.0
882,1177,Enchanted April (1992),6,4.0
883,1178,Paths of Glory (1957),12,4.5416665
884,1179,"Grifters, The (1990)",27,3.6296296
885,1180,Hear My Song (1991),1,3.0
886,1183,"English Patient, The (1996)",45,3.711111
887,1184,Mediterraneo (1991),7,3.9285715
888,1185,My Left Foot (1989),10,3.95
889,1186,"Sex, Lies, and Videotape (1989)",23,3.5869565
890,1187,Passion Fish (1992),5,3.6
891,1188,Strictly Ballroom (1992),22,3.659091
892,1189,"Thin Blue Line, The (1988)",11,4.0
893,1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),6,3.1666667
894,1191,Madonna: Truth or Dare (1991),6,3.5
895,1192,Paris Is Burning (1990),5,4.5
896,1193,One Flew Over the Cuckoo's Nest (1975),133,4.2030077
897,1194,Cheech and Chong's Up in Smoke (1978),11,3.590909
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),211,4.2156396
899,1197,"Princess Bride, The (1987)",142,4.232394
900,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),200,4.2075
901,1199,Brazil (1985),59,4.177966
902,1200,Aliens (1986),126,3.9642856
903,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",72,4.1458335
904,1202,Withnail & I (1987),7,3.857143
905,1203,12 Angry Men (1957),57,4.1491227
906,1204,Lawrence of Arabia (1962),45,4.3
907,1206,"Clockwork Orange, A (1971)",120,3.9958334
908,1207,To Kill a Mockingbird (1962),58,4.12069
909,1208,Apocalypse Now (1979),107,4.219626
910,1209,Once Upon a Time in the West (C'era una volta il West) (1968),18,4.3055553
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),196,4.137755
912,1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",13,3.8846154
913,1212,"Third Man, The (1949)",24,4.2291665
914,1213,Goodfellas (1990),126,4.25
915,1214,Alien (1979),146,3.9691782
916,1215,Army of Darkness (1993),51,4.0392156
917,1216,"Big Blue, The (Grand bleu, Le) (1988)",11,3.4545455
918,1217,Ran (1985),15,4.4333334
919,1218,"Killer, The (Die xue shuang xiong) (1989)",11,4.0
920,1219,Psycho (1960),83,4.0361447
921,1220,"Blues Brothers, The (1980)",84,3.8095238
922,1221,"Godfather: Part II, The (1974)",129,4.25969
923,1222,Full Metal Jacket (1987),102,4.098039
924,1223,"Grand Day Out with Wallace and Gromit, A (1989)",28,4.089286
925,1224,Henry V (1989),19,4.0
926,1225,Amadeus (1984),76,4.1842103
927,1226,"Quiet Man, The (1952)",6,3.5
928,1227,Once Upon a Time in America (1984),16,4.0625
929,1228,Raging Bull (1980),40,4.1875
930,1230,Annie Hall (1977),58,3.8706896
931,1231,"Right Stuff, The (1983)",22,3.8636363
932,1232,Stalker (1979),8,3.625
933,1233,"Boot, Das (Boat, The) (1981)",40,4.2125
934,1234,"Sting, The (1973)",64,3.9765625
935,1235,Harold and Maude (1971),26,4.2884617
936,1236,Trust (1990),3,4.3333335
937,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",18,4.2222223
938,1238,Local Hero (1983),9,4.0555553
939,1240,"Terminator, The (1984)",131,3.8969467
940,1241,Dead Alive (Braindead) (1992),10,4.05
941,1242,Glory (1989),41,4.1707315
942,1243,Rosencrantz and Guildenstern Are Dead (1990),16,3.96875
943,1244,Manhattan (1979),33,4.1060605
944,1245,Miller's Crossing (1990),20,4.225
945,1246,Dead Poets Society (1989),86,3.9593024
946,1247,"Graduate, The (1967)",79,4.063291
947,1248,Touch of Evil (1958),17,4.2647057
948,1249,"Femme Nikita, La (Nikita) (1990)",35,4.071429
949,1250,"Bridge on the River Kwai, The (1957)",45,4.1222224
950,1251,8 1/2 (8½) (1963),14,4.071429
951,1252,Chinatown (1974),59,4.2118645
952,1253,"Day the Earth Stood Still, The (1951)",25,3.82
953,1254,"Treasure of the Sierra Madre, The (1948)",16,3.65625
954,1255,Bad Taste (1987),6,3.0
955,1256,Duck Soup (1933),23,3.8043478
956,1257,Better Off Dead... (1985),27,3.6851852
957,1258,"Shining, The (1980)",109,4.0825686
958,1259,Stand by Me (1986),91,4.0054946
959,1260,M (1931),15,3.7333333
960,1261,Evil Dead II (Dead by Dawn) (1987),34,4.0441175
961,1262,"Great Escape, The (1963)",43,4.127907
962,1263,"Deer Hunter, The (1978)",43,3.8255813
963,1264,Diva (1981),5,3.8
964,1265,Groundhog Day (1993),143,3.944056
965,1266,Unforgiven (1992),45,4.111111
966,1267,"Manchurian Candidate, The (1962)",30,4.25
967,1268,Pump Up the Volume (1990),9,3.6111112
968,1269,Arsenic and Old Lace (1944),29,3.8793104
969,1270,Back to the Future (1985),171,4.0380116
970,1271,Fried Green Tomatoes (1991),30,3.5
971,1272,Patton (1970),33,4.121212
972,1273,Down by Law (1986),11,4.0454545
973,1274,Akira (1988),39,3.7435896
974,1275,Highlander (1986),48,3.7291667
975,1276,Cool Hand Luke (1967),57,4.2719297
976,1277,Cyrano de Bergerac (1990),12,4.125
977,1278,Young Frankenstein (1974),69,3.9927535
978,1279,Night on Earth (1991),8,4.125
979,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),9,4.3333335
980,1281,"Great Dictator, The (1940)",15,4.133333
981,1282,Fantasia (1940),53,3.7830188
982,1283,High Noon (1952),19,4.2105265
983,1284,"Big Sleep, The (1946)",14,4.142857
984,1285,Heathers (1989),41,3.7317073
985,1286,Somewhere in Time (1980),7,3.0714285
986,1287,Ben-Hur (1959),34,3.9411764
987,1288,This Is Spinal Tap (1984),66,4.0151515
988,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),11,3.8636363
989,1290,Some Kind of Wonderful (1987),10,3.35
990,1291,Indiana Jones and the Last Crusade (1989),140,4.0464287
991,1292,Being There (1979),20,3.95
992,1293,Gandhi (1982),27,3.8333333
993,1295,"Unbearable Lightness of Being, The (1988)",11,3.2272727
994,1296,"Room with a View, A (1986)",17,3.7058823
995,1297,Real Genius (1985),20,3.675
996,1298,Pink Floyd: The Wall (1982),23,3.7608695
997,1299,"Killing Fields, The (1984)",28,4.017857
998,1300,My Life as a Dog (Mitt liv som hund) (1985),9,4.1666665
999,1301,Forbidden Planet (1956),13,3.8076923
1000,1302,Field of Dreams (1989),56,3.517857
1001,1303,"Man Who Would Be King, The (1975)",17,4.029412
1002,1304,Butch Cassidy and the Sundance Kid (1969),62,3.9435484
1003,1305,"Paris, Texas (1984)",4,3.5
1004,1306,Until the End of the World (Bis ans Ende der Welt) (1991),5,2.7
1005,1307,When Harry Met Sally... (1989),85,3.8588235
1006,1310,Hype! (1996),1,5.0
1007,1312,Female Perversions (1996),2,2.5
1008,1318,Blue Juice (1995),1,2.0
1009,1320,Alien³ (a.k.a. Alien 3) (1992),47,3.1489363
